fileName,playLength,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,get_ready.started,text.started,get_ready.stopped,trial.started,stimulus.started,start_tapping.started,resp.time,resp.velocity,stimulus.stopped,start_tapping.stopped,trial.stopped,ITI.started,stop_tapping.started,stop_tapping.stopped,ITI.stopped,end_exp.started,thankyou.started,thankyou.stopped,end_exp.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,41.181698583008256,94,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,41.69818162498996,96,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,42.20629820798058,107,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,42.731901541992556,97,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,43.19855849997839,110,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,43.65598845796194,104,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,44.147917333000805,87,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,44.67363045801176,98,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,45.214513124956284,69,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,45.672677082999144,85,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,46.18183999997564,75,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,46.63963412499288,90,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,47.13173729198752,94,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,47.665265707997605,87,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,48.12340558297001,90,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,48.62282766698627,83,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,49.12352937500691,84,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,49.63161779200891,94,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,50.10623554198537,88,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,50.5729623750085,49,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,51.07372458296595,50,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,51.589988916995935,70,,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
/Users/jellevanderwerff/workshop_2026/attack_experiment/resources/sequence_onramp_20ms.wav,12,2,2,0,0,2,2,1,,,,,,,,,,52.087859708000906,50,52.098385499964934,,,,,,,,,,,jelle,001,2026-03-31_11h58.32.494,attack,,2026.1.2,2026-03-31 11h58.32.661407 +0200,
